"Record ID","First Name","Last Name","Annual Revenue","Average Pageviews","Became a Customer Date","Became a Lead Date","Became a Marketing Qualified Lead Date","Became a Sales Qualified Lead Date","Became a Subscriber Date","Became an Evangelist Date","Became an Opportunity Date","Became an Other Lifecycle Date","Buying Role","Buying Role Option","Campaign of last booking in meetings tool","City","Close Date","Company domain name","Company Name","Company size","Contact owner","Contact priority","Contact unworked","Country/Region","Create Date","Created by user ID","Currently in Sequence","Currently in workflow","Date of birth","Date of last meeting booked in meetings tool","Days To Close","Degree","Domain name","Domain to which registration email was sent","Email","Email address automated quarantine reason","Email address quarantine reason","Email Address Quarantined","Email Confirmed","Email Domain","Email hard bounce reason","Event Revenue","Facebook click id","Fax Number","Field of study","First Conversion","First Conversion Date","First Deal Created Date","First marketing email click date","First marketing email open date","First marketing email reply date","First marketing email send date","First Page Seen","First Referring Site","First Touch Converting Campaign","Gender","Google ad click id","Graduation date","HubSpot Score","HubSpot Team","höbbela","Industry","Invalid email address","IP City","IP Country","IP Country Code","IP State Code/Region Code","IP State/Region","IP Timezone","Job function","Job Title","Last Activity Date","Last Contacted","Last Engagement Date","Last marketing email click date","Last marketing email name","Last marketing email open date","Last marketing email reply date","Last marketing email send date","Last Modified Date","Last NPS survey comment","Last NPS survey date","Last NPS survey rating","Last Page Seen","Last Referring Site","Last sequence ended date","Last sequence enrolled","Last sequence enrolled date","Last Touch Converting Campaign","Latest Source","Latest Source Date","Latest Source Drill-Down 1","Latest Source Drill-Down 2","Lead Rating","Lead Status","Legal basis for processing contact's data","Lifecycle Stage","Likelihood to close","Marital Status","Marketing contact until next update","Marketing email confirmation status","Marketing emails bounced","Marketing emails clicked","Marketing emails delivered","Marketing emails opened","Marketing emails replied","Medium of last booking in meetings tool","Membership Notes","Message","Military status","Mobile Phone Number","Next Activity Date","Number of Associated Deals","Number of Employees","Number of event completions","Number of Form Submissions","Number of Pageviews","Number of Sales Activities","Number of sequences enrolled","Number of Sessions","Number of times contacted","Number of Unique Forms Submitted","Object create date/time","Opted out of email: Customer Service Communication","Original Source","Original Source Drill-Down 1","Original Source Drill-Down 2","Owner Assigned Date","Persona","Phone Number","Postal Code","Predictive Lead Score","Preferred language","Private e-mail address","Recent Conversion","Recent Conversion Date","Recent Deal Amount","Recent Deal Close Date","Recent Sales Email Clicked Date","Recent Sales Email Opened Date","Recent Sales Email Replied Date","Registered At","Relationship Status","Salutation","School","Sends Since Last Engagement","Seniority","Source of last booking in meetings tool","Start date","State/Region","Status","Street Address","Time between contact creation and deal close (HH:mm:ss)","Time between contact creation and deal creation (HH:mm:ss)","Time First Seen","Time Last Seen","Time of First Session","Time of Last Session","Time registration email was sent","Time to move from lead to customer (HH:mm:ss)","Time to move from marketing qualified lead to customer (HH:mm:ss)","Time to move from opportunity to customer (HH:mm:ss)","Time to move from sales qualified lead to customer (HH:mm:ss)","Time to move from subscriber to customer (HH:mm:ss)","Time Zone","Total Revenue","Twitter Username","Unsubscribed from all email","Website URL","WhatsApp Phone Number","Work email","Associated Company","Associated Deal","Associated Ticket","Associated Payment","Associated Subscription","Associated Company IDs","Associated Deal IDs","Associated Ticket IDs","Associated Payment IDs","Associated Subscription IDs"
"1701","Perry","Ruthven","","0.0","","","","","","","","","","Legal & Compliance","","","","npath.com","Npath","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","npath.com","","perry.ruthven@npath.com","","","","","npath.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Administrative Assistant IV","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","325-730-5348","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","928-104-0690","","","","perry.ruthven@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","perry.ruthven@npath.com","","","","","","","","","",""
"353","Aindrea","Mill","","0.0","","","","","","","","","Budget Holder","Budget Holder","","","","zoozzy.com","Zoozzy","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","zoozzy.com","","aindrea.mill@zoozzy.com","","","","","zoozzy.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Developer IV","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.0",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","886-904-2607","","","","aindrea.mill@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","aindrea.mill@zoozzy.com","","","","","","","","","",""
"1462","Tricia","Nelmes","","0.0","","","","","","","","","","Executive Sponsor","","","","digitube.com","Digitube","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","digitube.com","","tricia.nelmes@digitube.com","","","","","digitube.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Administrative Officer","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","122-629-1386","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","552-663-4412","","","","tricia.nelmes@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","tricia.nelmes@digitube.com","","","","","","","","","",""
"1454","Meagan","Twitchett","","0.0","","","","","","","","","","Blocker","","","","voolia.com","Voolia","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","voolia.com","","meagan.twitchett@voolia.com","","","","","voolia.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Payment Adjustment Coordinator","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","meagan.twitchett@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","meagan.twitchett@voolia.com","","","","","","","","","",""
"1805","Emilio","Brach","","0.0","","","","","","","","","Executive Sponsor","Executive Sponsor","","","","twitterlist.com","Twitterlist","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","twitterlist.com","","emilio.brach@twitterlist.com","","","","","twitterlist.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Electrical Engineer","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","898-297-7248","","","","emilio.brach@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","emilio.brach@twitterlist.com","","","","","","","","","",""
"208","Milli","McAlindon","","0.0","","","","","","","","","","Champion","","","","camido.com","Camido","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","camido.com","","milli.mcalindon@camido.com","","","","","camido.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Teacher","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","milli.mcalindon@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","milli.mcalindon@camido.com","","","","","","","","","",""
"402","Manny","Huband","","0.0","","","","","","","","","","Budget Holder","","","","jayo.com","Jayo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","jayo.com","","manny.huband@jayo.com","","","","","jayo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Developer I","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","339-494-5625","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","187-681-5608","","","","manny.huband@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","manny.huband@jayo.com","","","","","","","","","",""
"1502","Chevy","Candey","","0.0","","","","","","","","","End User","End User","","","","rhynyx.com","Rhynyx","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","rhynyx.com","","chevy.candey@rhynyx.com","","","","","rhynyx.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Payment Adjustment Coordinator","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","486-301-2728","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","674-589-7459","","","","chevy.candey@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","chevy.candey@rhynyx.com","","","","","","","","","",""
"905","Denys","Loffhead","","0.0","","","","","","","","","","Champion","","","","eayo.com","Eayo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","eayo.com","","denys.loffhead@eayo.com","","","","","eayo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Operator","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","denys.loffhead@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","denys.loffhead@eayo.com","","","","","","","","","",""
"1802","Otto","Jurs","","0.0","","","","","","","","","Budget Holder","Budget Holder","","","","oyoloo.com","Oyoloo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","oyoloo.com","","otto.jurs@oyoloo.com","","","","","oyoloo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","VP Sales","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","768-844-8126","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","911-265-4060","","","","otto.jurs@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","otto.jurs@oyoloo.com","","","","","","","","","",""
"1751","Shelton","Trusty","","0.0","","","","","","","","","","Champion","","","","avaveo.com","Avaveo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","avaveo.com","","shelton.trusty@avaveo.com","","","","","avaveo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Senior Sales Associate","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","317-835-1545","","","","shelton.trusty@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","shelton.trusty@avaveo.com","","","","","","","","","",""
"1601","Huntlee","Hassen","","0.0","","","","","","","","","Influencer","Influencer","","","","mycat.com","Mycat","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","mycat.com","","huntlee.hassen@mycat.com","","","","","mycat.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Media Manager II","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","512-401-7279","","","","huntlee.hassen@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","huntlee.hassen@mycat.com","","","","","","","","","",""
"1501","Fee","Rawlings","","0.0","","","","","","","","","Blocker","Blocker","","","","voonte.com","Voonte","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","voonte.com","","fee.rawlings@voonte.com","","","","","voonte.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Product Engineer","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","fee.rawlings@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","fee.rawlings@voonte.com","","","","","","","","","",""
"1001","Nobie","Lean","","0.0","","","","","","","","","Legal & Compliance","Legal & Compliance","","","","gabtype.com","Gabtype","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","gabtype.com","","nobie.lean@gabtype.com","","","","","gabtype.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Financial Analyst","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.51",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","528-922-3374","","","","nobie.lean@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","nobie.lean@gabtype.com","","","","","","","","","",""
"453","Theressa","Stedell","","0.0","","","","","","","","","","Blocker","","","","mybuzz.com","Mybuzz","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","mybuzz.com","","theressa.stedell@mybuzz.com","","","","","mybuzz.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GIS Technical Architect","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","theressa.stedell@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","theressa.stedell@mybuzz.com","","","","","","","","","",""
"351","Sharline","Harrington","","0.0","","","","","","","","","Blocker","Blocker","","","","miboo.com","Miboo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","miboo.com","","sharline.harrington@miboo.com","","","","","miboo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Administrative Officer","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","260-804-4992","","","","sharline.harrington@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","sharline.harrington@miboo.com","","","","","","","","","",""
"806","Alanah","McKibbin","","0.0","","","","","","","","","Other","Other","","","","abatz.com","Abatz","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","abatz.com","","alanah.mckibbin@abatz.com","","","","","abatz.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Software Engineer I","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","alanah.mckibbin@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","alanah.mckibbin@abatz.com","","","","","","","","","",""
"751","Madelina","Ghidetti","","0.0","","","","","","","","","Budget Holder","Budget Holder","","","","flashset.com","Flashset","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","flashset.com","","madelina.ghidetti@flashset.com","","","","","flashset.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Nurse Practicioner","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","899-371-1065","","","","madelina.ghidetti@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","madelina.ghidetti@flashset.com","","","","","","","","","",""
"1401","Delilah","Roisen","","0.0","","","","","","","","","","Other","","","","oyoyo.com","Oyoyo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","oyoyo.com","","delilah.roisen@oyoyo.com","","","","","oyoyo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Analyst Programmer","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","974-913-3127","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","delilah.roisen@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","delilah.roisen@oyoyo.com","","","","","","","","","",""
"1801","Chrissie","Garahan","","0.0","","","","","","","","","Budget Holder","Budget Holder","","","","rhyzio.com","Rhyzio","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","rhyzio.com","","chrissie.garahan@rhyzio.com","","","","","rhyzio.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Teacher","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","978-350-5897","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","chrissie.garahan@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","chrissie.garahan@rhyzio.com","","","","","","","","","",""
"753","Tanney","Hindenburg","","0.0","","","","","","","","","","Executive Sponsor","","","","mybuzz.com","Mybuzz","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","mybuzz.com","","tanney.hindenburg@mybuzz.com","","","","","mybuzz.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Project Manager","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","313-786-2344","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","495-292-6291","","","","tanney.hindenburg@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","tanney.hindenburg@mybuzz.com","","","","","","","","","",""
"451","Tish","Martusov","","0.0","","","","","","","","","","Executive Sponsor","","","","kwilith.com","Kwilith","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","kwilith.com","","tish.martusov@kwilith.com","","","","","kwilith.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Nurse Practicioner","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.51",""," --","","","","","","","","","","","372-499-6444","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","tish.martusov@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","tish.martusov@kwilith.com","","","","","","","","","",""
"403","Minette","Bastin","","0.0","","","","","","","","","Champion","Champion","","","","devshare.com","Devshare","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","devshare.com","","minette.bastin@devshare.com","","","","","devshare.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Marketing Manager","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","563-459-8542","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","491-197-9210","","","","minette.bastin@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","minette.bastin@devshare.com","","","","","","","","","",""
"253","Allan","Coad","","0.0","","","","","","","","","Influencer","Influencer","","","","kazu.com","Kazu","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","kazu.com","","allan.coad@kazu.com","","","","","kazu.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Project Manager","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","3.0",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","allan.coad@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","allan.coad@kazu.com","","","","","","","","","",""
"503","Pace","Moar","","0.0","","","","","","","","","Executive Sponsor","Executive Sponsor","","","","camido.com","Camido","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","camido.com","","pace.moar@camido.com","","","","","camido.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Social Worker","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","500-120-6007","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","502-298-3974","","","","pace.moar@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","pace.moar@camido.com","","","","","","","","","",""
"501","Artie","Dagworthy","","0.0","","","","","","","","","","Budget Holder","","","","abatz.com","Abatz","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","abatz.com","","artie.dagworthy@abatz.com","","","","","abatz.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Help Desk Operator","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","artie.dagworthy@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","artie.dagworthy@abatz.com","","","","","","","","","",""
"452","Nedi","Hamil","","0.0","","","","","","","","","Budget Holder","Budget Holder","","","","zooveo.com","Zooveo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","zooveo.com","","nedi.hamil@zooveo.com","","","","","zooveo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Programmer II","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","956-786-7447","","","","nedi.hamil@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","nedi.hamil@zooveo.com","","","","","","","","","",""
"104","Hussein","Bhatia","","0.0","","","","","","","","","","Budget Holder","","","","cogidoo.com","Cogidoo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","cogidoo.com","","hussein.bhatia@cogidoo.com","","","","","cogidoo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Structural Engineer","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","955-720-7013","","","","hussein.bhatia@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","hussein.bhatia@cogidoo.com","","","","","","","","","",""
"1451","Karlens","Suffe","","0.0","","","","","","","","","Legal & Compliance","Legal & Compliance","","","","yadel.com","Yadel","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","yadel.com","","karlens.suffe@yadel.com","","","","","yadel.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","VP Product Management","","","","","","","","","2022-08-12 11:20","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","520-575-1816","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","karlens.suffe@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","karlens.suffe@yadel.com","","","","","","","","","",""
"551","Carlie","Cantopher","","0.0","","","","","","","","","Champion","Champion","","","","skynoodle.com","Skynoodle","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","skynoodle.com","","carlie.cantopher@skynoodle.com","","","","","skynoodle.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Professor","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","2.96",""," --","","","","","","","","","","","806-603-3060","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","","","","","carlie.cantopher@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","carlie.cantopher@skynoodle.com","","","","","","","","","",""
"252","Anjanette","O'Dowd","","0.0","","","","","","","","","","Blocker","","","","eayo.com","Eayo","","David Nachmann","","true","","2022-08-12 11:20","David Nachmann","","","","","","","eayo.com","","anjanette.odowd@eayo.com","","","","","eayo.com","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Research Assistant IV","","","","","","","","","2022-08-12 11:21","","","","","","","","","","Offline Sources","2022-08-12","IMPORT","27699795","","","","","4.02",""," --","","","","","","","","","","","345-467-5451","","","","0.0","0.0","0.0","","","0.0","","0.0","","","Offline Sources","IMPORT","27699795","2022-08-12 11:20","","570-606-7118","","","","anjanette.odowd@gmail.com","","","","","","","","","","","","","","","","","","","","","2022-08-12 11:20","","","","","","","","","","","","","","","","anjanette.odowd@eayo.com","","","","","","","","","",""
